Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,28422,4.0,4,,,,,,
,,,,,28428,6.0,6,,,,,,
,,,,,28432,4.0,4,,,,,,
,,,,,28450,18.0,18,,,,,,
,,,,,28453,3.0,3,,,,,,
,,,,,28458,5.0,5,,,,,,
,,,,,28461,3.0,3,,,,,,
,,,,,28466,5.0,5,,,,,,
,,,,,28469,3.0,3,,,,,,
,,,,,28474,5.0,5,,,,,,
,,,,,28478,4.0,4,,,,,,
,,,,,28484,6.0,6,,,,,,
,,,,,28492,8.0,8,,,,,,
,,,,,28498,6.0,6,,,,,,
,,,,,28506,8.0,8,,,,,,
,,,,,28511,5.0,5,,,,,,
,,,,,28516,5.0,5,,,,,,
,,,,,28524,8.0,8,,,,,,
,,,,,28530,6.0,6,,,,,,
,,,,,28546,16.0,16,,,,,,
,,,,,28559,13.0,13,,,,,,
,,,,,28563,4.0,4,,,,,,
,,,,,28568,5.0,5,,,,,,
,,,,,28571,3.0,3,,,,,,
,,,,,28576,5.0,5,,,,,,
,,,,,28580,4.0,4,,,,,,
,,,,,28584,4.0,4,,,,,,
,,,,,28587,3.0,3,,,,,,
,,,,,28599,12.0,12,,,,,,
,,,,,28607,8.0,8,,,,,,
,,,,,28612,5.0,5,,,,,,
,,,,,28618,6.0,6,,,,,,
,,,,,28621,3.0,3,,,,,,
,,,,,28624,3.0,3,,,,,,
,,,,,28635,11.0,11,,,,,,
,,,,,28639,4.0,4,,,,,,
,,,,,28644,5.0,5,,,,,,
,,,,,28647,3.0,3,,,,,,
,,,,,28650,3.0,3,,,,,,
,,,,,28657,7.0,7,,,,,,
,,,,,28662,5.0,5,,,,,,
,,,,,28674,12.0,12,,,,,,
,,,,,28683,9.0,9,,,,,,
,,,,,28691,8.0,8,,,,,,
,,,,,28695,4.0,4,,,,,,
,,,,,28700,5.0,5,,,,,,
,,,,,28709,9.0,9,,,,,,
,,,,,28723,14.0,14,,,,,,
,,,,,28729,6.0,6,,,,,,
,,,,,28736,7.0,7,,,,,,
,,,,,28739,3.0,3,,,,,,
,,,,,28743,4.0,4,,,,,,
,,,,,28751,8.0,8,,,,,,
,,,,,28776,25.0,25,,,,,,
,,,,,28794,18.0,18,,,,,,
,,,,,28799,5.0,5,,,,,,
,,,,,28805,6.0,6,,,,,,
,,,,,28815,10.0,10,,,,,,
,,,,,28833,18.0,18,,,,,,
,,,,,28836,3.0,3,,,,,,
,,,,,28843,7.0,7,,,,,,
,,,,,28847,4.0,4,,,,,,
,,,,,28850,3.0,3,,,,,,
,,,,,28860,10.0,10,,,,,,
,,,,,28867,7.0,7,,,,,,
,,,,,28871,4.0,4,,,,,,
,,,,,28897,26.0,26,,,,,,
,,,,,28901,4.0,4,,,,,,
,,,,,28906,5.0,5,,,,,,
,,,,,28911,5.0,5,,,,,,
,,,,,28915,4.0,4,,,,,,
,,,,,28920,5.0,5,,,,,,
,,,,,28934,14.0,14,,,,,,
,,,,,28937,3.0,3,,,,,,
,,,,,28940,3.0,3,,,,,,
,,,,,28949,9.0,9,,,,,,
,,,,,28960,11.0,11,,,,,,
,,,,,28964,4.0,4,,,,,,
,,,,,28968,4.0,4,,,,,,
,,,,,28973,5.0,5,,,,,,
,,,,,28978,5.0,5,,,,,,
,,,,,28982,4.0,4,,,,,,
,,,,,28987,5.0,5,,,,,,
,,,,,28990,3.0,3,,,,,,
,,,,,28997,7.0,7,,,,,,
,,,,,29000,,,2.2372679710388184,4.797321319580078,5.039421081542969,0.0003,0.0003,0.1
,,,,,29001,4.0,4,,,,,,
,,,,,29005,4.0,4,,,,,,
,,,,,29009,4.0,4,,,,,,
,,,,,29035,26.0,26,,,,,,
,,,,,29054,19.0,19,,,,,,
,,,,,29060,6.0,6,,,,,,
,,,,,29066,6.0,6,,,,,,
,,,,,29071,5.0,5,,,,,,
,,,,,29080,9.0,9,,,,,,
,,,,,29084,4.0,4,,,,,,
,,,,,29101,17.0,17,,,,,,
,,,,,29108,7.0,7,,,,,,
,,,,,29112,4.0,4,,,,,,
,,,,,29124,12.0,12,,,,,,
,,,,,29129,5.0,5,,,,,,
,,,,,29132,3.0,3,,,,,,
,,,,,29135,3.0,3,,,,,,
,,,,,29144,9.0,9,,,,,,
,,,,,29148,4.0,4,,,,,,
,,,,,29158,10.0,10,,,,,,
,,,,,29164,6.0,6,,,,,,
,,,,,29176,12.0,12,,,,,,
,,,,,29182,6.0,6,,,,,,
,,,,,29186,4.0,4,,,,,,
,,,,,29198,12.0,12,,,,,,
,,,,,29203,5.0,5,,,,,,
,,,,,29206,3.0,3,,,,,,
,,,,,29213,7.0,7,,,,,,
,,,,,29220,7.0,7,,,,,,
,,,,,29224,4.0,4,,,,,,
,,,,,29229,5.0,5,,,,,,
,,,,,29241,12.0,12,,,,,,
,,,,,29245,4.0,4,,,,,,
,,,,,29251,6.0,6,,,,,,
,,,,,29255,4.0,4,,,,,,
,,,,,29262,7.0,7,,,,,,
,,,,,29267,5.0,5,,,,,,
,,,,,29274,7.0,7,,,,,,
,,,,,29278,4.0,4,,,,,,
,,,,,29283,5.0,5,,,,,,
,,,,,29287,4.0,4,,,,,,
,,,,,29291,4.0,4,,,,,,
,,,,,29307,16.0,16,,,,,,
,,,,,29310,3.0,3,,,,,,
,,,,,29314,4.0,4,,,,,,
,,,,,29321,7.0,7,,,,,,
,,,,,29324,3.0,3,,,,,,
,,,,,29335,11.0,11,,,,,,
,,,,,29339,4.0,4,,,,,,
,,,,,29345,6.0,6,,,,,,
,,,,,29354,9.0,9,,,,,,
,,,,,29371,17.0,17,,,,,,
,,,,,29377,6.0,6,,,,,,
,,,,,29382,5.0,5,,,,,,
,,,,,29386,4.0,4,,,,,,
,,,,,29398,12.0,12,,,,,,
,,,,,29401,3.0,3,,,,,,
,,,,,29408,7.0,7,,,,,,
,,,,,29413,5.0,5,,,,,,
,,,,,29421,8.0,8,,,,,,
,,,,,29425,4.0,4,,,,,,
,,,,,29433,8.0,8,,,,,,
,,,,,29439,6.0,6,,,,,,
,,,,,29445,6.0,6,,,,,,
,,,,,29454,9.0,9,,,,,,
,,,,,29459,5.0,5,,,,,,
,,,,,29464,5.0,5,,,,,,
,,,,,29469,5.0,5,,,,,,
,,,,,29474,5.0,5,,,,,,
,,,,,29482,8.0,8,,,,,,
,,,,,29494,12.0,12,,,,,,
,,,,,29498,4.0,4,,,,,,
,,,,,29505,7.0,7,,,,,,
,,,,,29508,3.0,3,,,,,,
,,,,,29513,5.0,5,,,,,,
,,,,,29518,5.0,5,,,,,,
,,,,,29524,6.0,6,,,,,,
,,,,,29527,3.0,3,,,,,,
,,,,,29530,3.0,3,,,,,,
,,,,,29537,7.0,7,,,,,,
,,,,,29554,17.0,17,,,,,,
,,,,,29567,13.0,13,,,,,,
,,,,,29578,11.0,11,,,,,,
,,,,,29582,4.0,4,,,,,,
,,,,,29586,4.0,4,,,,,,
,,,,,29594,8.0,8,,,,,,
,,,,,29600,6.0,6,,,,,,
,,,,,29604,4.0,4,,,,,,
,,,,,29608,4.0,4,,,,,,
,,,,,29626,18.0,18,,,,,,
,,,,,29632,6.0,6,,,,,,
,,,,,29640,8.0,8,,,,,,
,,,,,29649,9.0,9,,,,,,
,,,,,29661,12.0,12,,,,,,
,,,,,29664,3.0,3,,,,,,
,,,,,29671,7.0,7,,,,,,
,,,,,29676,5.0,5,,,,,,
,,,,,29703,27.0,27,,,,,,
,,,,,29706,3.0,3,,,,,,
,,,,,29709,3.0,3,,,,,,
,,,,,29718,9.0,9,,,,,,
,,,,,29742,24.0,24,,,,,,
,,,,,29749,7.0,7,,,,,,
,,,,,29752,3.0,3,,,,,,
,,,,,29759,7.0,7,,,,,,
,,,,,29763,4.0,4,,,,,,
,,,,,29772,9.0,9,,,,,,
,,,,,29782,10.0,10,,,,,,
,,,,,29787,5.0,5,,,,,,
,,,,,29804,17.0,17,,,,,,
,,,,,29808,4.0,4,,,,,,
,,,,,29811,3.0,3,,,,,,
,,,,,29818,7.0,7,,,,,,
,,,,,29823,5.0,5,,,,,,
,,,,,29827,4.0,4,,,,,,
,,,,,29838,11.0,11,,,,,,
,,,,,29848,10.0,10,,,,,,
,,,,,29854,6.0,6,,,,,,
,,,,,29858,4.0,4,,,,,,
,,,,,29862,4.0,4,,,,,,
,,,,,29886,24.0,24,,,,,,
,,,,,29892,6.0,6,,,,,,
,,,,,29895,3.0,3,,,,,,
,,,,,29906,11.0,11,,,,,,
,,,,,29925,19.0,19,,,,,,
,,,,,29930,5.0,5,,,,,,
,,,,,29933,3.0,3,,,,,,
,,,,,29937,4.0,4,,,,,,
,,,,,29943,6.0,6,,,,,,
,,,,,29949,6.0,6,,,,,,
,,,,,29953,4.0,4,,,,,,
,,,,,29960,7.0,7,,,,,,
,,,,,29973,13.0,13,,,,,,
,,,,,29992,19.0,19,,,,,,
7.2,4.2142615,15.0,3.0,7.2,30000,,,1.5986733436584473,5.140143394470215,5.003313064575195,0.0003,0.0003,0.1
,,,,,30001,9.0,9,,,,,,
,,,,,30009,8.0,8,,,,,,
,,,,,30013,4.0,4,,,,,,
,,,,,30019,6.0,6,,,,,,
,,,,,30022,3.0,3,,,,,,
,,,,,30026,4.0,4,,,,,,
,,,,,30031,5.0,5,,,,,,
,,,,,30038,7.0,7,,,,,,
,,,,,30042,4.0,4,,,,,,
,,,,,30046,4.0,4,,,,,,
,,,,,30053,7.0,7,,,,,,
,,,,,30059,6.0,6,,,,,,
,,,,,30062,3.0,3,,,,,,
,,,,,30066,4.0,4,,,,,,
,,,,,30072,6.0,6,,,,,,
,,,,,30076,4.0,4,,,,,,
,,,,,30080,4.0,4,,,,,,
,,,,,30089,9.0,9,,,,,,
,,,,,30095,6.0,6,,,,,,
,,,,,30111,16.0,16,,,,,,
,,,,,30119,8.0,8,,,,,,
,,,,,30136,17.0,17,,,,,,
,,,,,30141,5.0,5,,,,,,
,,,,,30146,5.0,5,,,,,,
,,,,,30150,4.0,4,,,,,,
,,,,,30155,5.0,5,,,,,,
,,,,,30170,15.0,15,,,,,,
,,,,,30175,5.0,5,,,,,,
,,,,,30183,8.0,8,,,,,,
,,,,,30197,14.0,14,,,,,,
,,,,,30206,9.0,9,,,,,,
,,,,,30213,7.0,7,,,,,,
,,,,,30217,4.0,4,,,,,,
,,,,,30225,8.0,8,,,,,,
,,,,,30234,9.0,9,,,,,,
,,,,,30244,10.0,10,,,,,,
,,,,,30247,3.0,3,,,,,,
,,,,,30252,5.0,5,,,,,,
,,,,,30259,7.0,7,,,,,,
,,,,,30262,3.0,3,,,,,,
,,,,,30269,7.0,7,,,,,,
,,,,,30276,7.0,7,,,,,,
,,,,,30284,8.0,8,,,,,,
,,,,,30290,6.0,6,,,,,,
,,,,,30300,10.0,10,,,,,,
,,,,,30308,8.0,8,,,,,,
,,,,,30325,17.0,17,,,,,,
,,,,,30331,6.0,6,,,,,,
,,,,,30336,5.0,5,,,,,,
,,,,,30342,6.0,6,,,,,,
,,,,,30347,5.0,5,,,,,,
,,,,,30352,5.0,5,,,,,,
,,,,,30358,6.0,6,,,,,,
,,,,,30363,5.0,5,,,,,,
,,,,,30367,4.0,4,,,,,,
,,,,,30371,4.0,4,,,,,,
,,,,,30379,8.0,8,,,,,,
,,,,,30386,7.0,7,,,,,,
,,,,,30389,3.0,3,,,,,,
,,,,,30394,5.0,5,,,,,,
,,,,,30402,8.0,8,,,,,,
,,,,,30406,4.0,4,,,,,,
,,,,,30411,5.0,5,,,,,,
,,,,,30425,14.0,14,,,,,,
,,,,,30436,11.0,11,,,,,,
,,,,,30448,12.0,12,,,,,,
,,,,,30459,11.0,11,,,,,,
,,,,,30465,6.0,6,,,,,,
,,,,,30468,3.0,3,,,,,,
,,,,,30472,4.0,4,,,,,,
,,,,,30476,4.0,4,,,,,,
,,,,,30491,15.0,15,,,,,,
,,,,,30496,5.0,5,,,,,,
,,,,,30499,3.0,3,,,,,,
,,,,,30504,5.0,5,,,,,,
,,,,,30511,7.0,7,,,,,,
,,,,,30517,6.0,6,,,,,,
,,,,,30521,4.0,4,,,,,,
,,,,,30525,4.0,4,,,,,,
,,,,,30531,6.0,6,,,,,,
,,,,,30535,4.0,4,,,,,,
,,,,,30544,9.0,9,,,,,,
,,,,,30547,3.0,3,,,,,,
,,,,,30554,7.0,7,,,,,,
,,,,,30558,4.0,4,,,,,,
,,,,,30562,4.0,4,,,,,,
,,,,,30571,9.0,9,,,,,,
,,,,,30579,8.0,8,,,,,,
,,,,,30586,7.0,7,,,,,,
,,,,,30592,6.0,6,,,,,,
,,,,,30607,15.0,15,,,,,,
,,,,,30614,7.0,7,,,,,,
,,,,,30623,9.0,9,,,,,,
,,,,,30629,6.0,6,,,,,,
,,,,,30632,3.0,3,,,,,,
,,,,,30636,4.0,4,,,,,,
,,,,,30645,9.0,9,,,,,,
,,,,,30648,3.0,3,,,,,,
,,,,,30667,19.0,19,,,,,,
,,,,,30681,14.0,14,,,,,,
,,,,,30685,4.0,4,,,,,,
,,,,,30689,4.0,4,,,,,,
,,,,,30692,3.0,3,,,,,,
,,,,,30696,4.0,4,,,,,,
,,,,,30705,9.0,9,,,,,,
,,,,,30713,8.0,8,,,,,,
,,,,,30719,6.0,6,,,,,,
,,,,,30725,6.0,6,,,,,,
,,,,,30735,10.0,10,,,,,,
,,,,,30739,4.0,4,,,,,,
,,,,,30742,3.0,3,,,,,,
,,,,,30746,4.0,4,,,,,,
,,,,,30764,18.0,18,,,,,,
,,,,,30771,7.0,7,,,,,,
,,,,,30777,6.0,6,,,,,,
,,,,,30782,5.0,5,,,,,,
,,,,,30785,3.0,3,,,,,,
,,,,,30790,5.0,5,,,,,,
,,,,,30794,4.0,4,,,,,,
,,,,,30798,4.0,4,,,,,,
,,,,,30807,9.0,9,,,,,,
,,,,,30818,11.0,11,,,,,,
,,,,,30833,15.0,15,,,,,,
,,,,,30847,14.0,14,,,,,,
,,,,,30853,6.0,6,,,,,,
,,,,,30856,3.0,3,,,,,,
,,,,,30861,5.0,5,,,,,,
,,,,,30864,3.0,3,,,,,,
,,,,,30869,5.0,5,,,,,,
,,,,,30874,5.0,5,,,,,,
,,,,,30883,9.0,9,,,,,,
,,,,,30898,15.0,15,,,,,,
,,,,,30912,14.0,14,,,,,,
,,,,,30917,5.0,5,,,,,,
,,,,,30921,4.0,4,,,,,,
,,,,,30924,3.0,3,,,,,,
,,,,,30934,10.0,10,,,,,,
,,,,,30938,4.0,4,,,,,,
,,,,,30942,4.0,4,,,,,,
,,,,,30945,3.0,3,,,,,,
,,,,,30953,8.0,8,,,,,,
,,,,,30970,17.0,17,,,,,,
,,,,,30978,8.0,8,,,,,,
,,,,,30985,7.0,7,,,,,,
,,,,,30991,6.0,6,,,,,,
,,,,,30994,3.0,3,,,,,,
,,,,,31000,,,1.8673256635665894,5.0598464012146,5.185671806335449,0.0003,0.0003,0.1
,,,,,31003,9.0,9,,,,,,
,,,,,31012,9.0,9,,,,,,
,,,,,31016,4.0,4,,,,,,
,,,,,31021,5.0,5,,,,,,
,,,,,31026,5.0,5,,,,,,
,,,,,31040,14.0,14,,,,,,
,,,,,31053,13.0,13,,,,,,
,,,,,31058,5.0,5,,,,,,
,,,,,31065,7.0,7,,,,,,
,,,,,31069,4.0,4,,,,,,
,,,,,31075,6.0,6,,,,,,
,,,,,31079,4.0,4,,,,,,
,,,,,31083,4.0,4,,,,,,
,,,,,31089,6.0,6,,,,,,
,,,,,31092,3.0,3,,,,,,
,,,,,31104,12.0,12,,,,,,
,,,,,31109,5.0,5,,,,,,
,,,,,31114,5.0,5,,,,,,
,,,,,31130,16.0,16,,,,,,
,,,,,31151,21.0,21,,,,,,
,,,,,31162,11.0,11,,,,,,
,,,,,31168,6.0,6,,,,,,
,,,,,31172,4.0,4,,,,,,
,,,,,31185,13.0,13,,,,,,
,,,,,31188,3.0,3,,,,,,
,,,,,31192,4.0,4,,,,,,
,,,,,31195,3.0,3,,,,,,
,,,,,31203,8.0,8,,,,,,
,,,,,31225,22.0,22,,,,,,
,,,,,31236,11.0,11,,,,,,
,,,,,31240,4.0,4,,,,,,
,,,,,31243,3.0,3,,,,,,
,,,,,31247,4.0,4,,,,,,
,,,,,31250,3.0,3,,,,,,
,,,,,31255,5.0,5,,,,,,
,,,,,31267,12.0,12,,,,,,
,,,,,31271,4.0,4,,,,,,
,,,,,31279,8.0,8,,,,,,
,,,,,31282,3.0,3,,,,,,
,,,,,31289,7.0,7,,,,,,
,,,,,31295,6.0,6,,,,,,
,,,,,31298,3.0,3,,,,,,
,,,,,31311,13.0,13,,,,,,
,,,,,31316,5.0,5,,,,,,
,,,,,31324,8.0,8,,,,,,
,,,,,31328,4.0,4,,,,,,
,,,,,31336,8.0,8,,,,,,
,,,,,31342,6.0,6,,,,,,
,,,,,31355,13.0,13,,,,,,
,,,,,31366,11.0,11,,,,,,
,,,,,31370,4.0,4,,,,,,
,,,,,31375,5.0,5,,,,,,
,,,,,31384,9.0,9,,,,,,
,,,,,31393,9.0,9,,,,,,
,,,,,31397,4.0,4,,,,,,
,,,,,31404,7.0,7,,,,,,
,,,,,31409,5.0,5,,,,,,
,,,,,31416,7.0,7,,,,,,
,,,,,31420,4.0,4,,,,,,
,,,,,31429,9.0,9,,,,,,
,,,,,31441,12.0,12,,,,,,
,,,,,31457,16.0,16,,,,,,
,,,,,31461,4.0,4,,,,,,
,,,,,31466,5.0,5,,,,,,
,,,,,31471,5.0,5,,,,,,
,,,,,31478,7.0,7,,,,,,
,,,,,31482,4.0,4,,,,,,
,,,,,31486,4.0,4,,,,,,
,,,,,31491,5.0,5,,,,,,
,,,,,31496,5.0,5,,,,,,
,,,,,31502,6.0,6,,,,,,
,,,,,31511,9.0,9,,,,,,
,,,,,31515,4.0,4,,,,,,
,,,,,31520,5.0,5,,,,,,
,,,,,31530,10.0,10,,,,,,
,,,,,31537,7.0,7,,,,,,
,,,,,31543,6.0,6,,,,,,
,,,,,31550,7.0,7,,,,,,
,,,,,31563,13.0,13,,,,,,
,,,,,31569,6.0,6,,,,,,
,,,,,31573,4.0,4,,,,,,
,,,,,31577,4.0,4,,,,,,
,,,,,31582,5.0,5,,,,,,
,,,,,31586,4.0,4,,,,,,
,,,,,31589,3.0,3,,,,,,
,,,,,31596,7.0,7,,,,,,
,,,,,31603,7.0,7,,,,,,
,,,,,31610,7.0,7,,,,,,
,,,,,31614,4.0,4,,,,,,
,,,,,31620,6.0,6,,,,,,
,,,,,31624,4.0,4,,,,,,
,,,,,31633,9.0,9,,,,,,
,,,,,31637,4.0,4,,,,,,
,,,,,31642,5.0,5,,,,,,
,,,,,31658,16.0,16,,,,,,
,,,,,31663,5.0,5,,,,,,
,,,,,31669,6.0,6,,,,,,
,,,,,31677,8.0,8,,,,,,
,,,,,31682,5.0,5,,,,,,
,,,,,31687,5.0,5,,,,,,
,,,,,31692,5.0,5,,,,,,
,,,,,31696,4.0,4,,,,,,
,,,,,31703,7.0,7,,,,,,
,,,,,31711,8.0,8,,,,,,
,,,,,31714,3.0,3,,,,,,
,,,,,31722,8.0,8,,,,,,
,,,,,31726,4.0,4,,,,,,
,,,,,31741,15.0,15,,,,,,
,,,,,31745,4.0,4,,,,,,
,,,,,31751,6.0,6,,,,,,
,,,,,31760,9.0,9,,,,,,
,,,,,31764,4.0,4,,,,,,
,,,,,31770,6.0,6,,,,,,
,,,,,31775,5.0,5,,,,,,
,,,,,31783,8.0,8,,,,,,
,,,,,31787,4.0,4,,,,,,
,,,,,31790,3.0,3,,,,,,
,,,,,31793,3.0,3,,,,,,
,,,,,31797,4.0,4,,,,,,
,,,,,31803,6.0,6,,,,,,
,,,,,31808,5.0,5,,,,,,
,,,,,31811,3.0,3,,,,,,
,,,,,31821,10.0,10,,,,,,
,,,,,31831,10.0,10,,,,,,
,,,,,31840,9.0,9,,,,,,
,,,,,31848,8.0,8,,,,,,
,,,,,31854,6.0,6,,,,,,
,,,,,31857,3.0,3,,,,,,
,,,,,31862,5.0,5,,,,,,
,,,,,31866,4.0,4,,,,,,
,,,,,31870,4.0,4,,,,,,
,,,,,31875,5.0,5,,,,,,
,,,,,31892,17.0,17,,,,,,
,,,,,31896,4.0,4,,,,,,
,,,,,31900,4.0,4,,,,,,
,,,,,31904,4.0,4,,,,,,
,,,,,31919,15.0,15,,,,,,
,,,,,31925,6.0,6,,,,,,
,,,,,31932,7.0,7,,,,,,
,,,,,31939,7.0,7,,,,,,
,,,,,31943,4.0,4,,,,,,
,,,,,31951,8.0,8,,,,,,
,,,,,31968,17.0,17,,,,,,
,,,,,31973,5.0,5,,,,,,
,,,,,31989,16.0,16,,,,,,
,,,,,31994,5.0,5,,,,,,
,,,,,31997,3.0,3,,,,,,
,,,,,32000,,,1.8419615030288696,4.950314998626709,4.982285022735596,0.0003,0.0003,0.1
,,,,,32015,18.0,18,,,,,,
,,,,,32018,3.0,3,,,,,,
,,,,,32024,6.0,6,,,,,,
,,,,,32029,5.0,5,,,,,,
,,,,,32036,7.0,7,,,,,,
,,,,,32042,6.0,6,,,,,,
,,,,,32046,4.0,4,,,,,,
,,,,,32053,7.0,7,,,,,,
,,,,,32058,5.0,5,,,,,,
,,,,,32065,7.0,7,,,,,,
,,,,,32077,12.0,12,,,,,,
,,,,,32085,8.0,8,,,,,,
,,,,,32090,5.0,5,,,,,,
,,,,,32097,7.0,7,,,,,,
,,,,,32107,10.0,10,,,,,,
,,,,,32114,7.0,7,,,,,,
,,,,,32125,11.0,11,,,,,,
,,,,,32132,7.0,7,,,,,,
,,,,,32140,8.0,8,,,,,,
,,,,,32144,4.0,4,,,,,,
,,,,,32150,6.0,6,,,,,,
,,,,,32157,7.0,7,,,,,,
,,,,,32178,21.0,21,,,,,,
,,,,,32184,6.0,6,,,,,,
,,,,,32192,8.0,8,,,,,,
,,,,,32196,4.0,4,,,,,,
,,,,,32199,3.0,3,,,,,,
,,,,,32202,3.0,3,,,,,,
,,,,,32206,4.0,4,,,,,,
,,,,,32213,7.0,7,,,,,,
,,,,,32223,10.0,10,,,,,,
,,,,,32226,3.0,3,,,,,,
,,,,,32229,3.0,3,,,,,,
,,,,,32236,7.0,7,,,,,,
,,,,,32247,11.0,11,,,,,,
,,,,,32251,4.0,4,,,,,,
,,,,,32255,4.0,4,,,,,,
,,,,,32265,10.0,10,,,,,,
,,,,,32268,3.0,3,,,,,,
,,,,,32275,7.0,7,,,,,,
,,,,,32280,5.0,5,,,,,,
,,,,,32288,8.0,8,,,,,,
,,,,,32294,6.0,6,,,,,,
,,,,,32300,6.0,6,,,,,,
,,,,,32304,4.0,4,,,,,,
,,,,,32308,4.0,4,,,,,,
,,,,,32316,8.0,8,,,,,,
,,,,,32324,8.0,8,,,,,,
,,,,,32331,7.0,7,,,,,,
,,,,,32337,6.0,6,,,,,,
,,,,,32347,10.0,10,,,,,,
,,,,,32354,7.0,7,,,,,,
,,,,,32362,8.0,8,,,,,,
,,,,,32366,4.0,4,,,,,,
,,,,,32379,13.0,13,,,,,,
,,,,,32393,14.0,14,,,,,,
,,,,,32404,11.0,11,,,,,,
,,,,,32408,4.0,4,,,,,,
,,,,,32411,3.0,3,,,,,,
,,,,,32415,4.0,4,,,,,,
,,,,,32434,19.0,19,,,,,,
,,,,,32442,8.0,8,,,,,,
,,,,,32447,5.0,5,,,,,,
,,,,,32452,5.0,5,,,,,,
,,,,,32457,5.0,5,,,,,,
,,,,,32477,20.0,20,,,,,,
,,,,,32480,3.0,3,,,,,,
,,,,,32486,6.0,6,,,,,,
,,,,,32490,4.0,4,,,,,,
,,,,,32493,3.0,3,,,,,,
,,,,,32500,7.0,7,,,,,,
,,,,,32504,4.0,4,,,,,,
,,,,,32509,5.0,5,,,,,,
,,,,,32513,4.0,4,,,,,,
,,,,,32518,5.0,5,,,,,,
,,,,,32525,7.0,7,,,,,,
,,,,,32534,9.0,9,,,,,,
,,,,,32541,7.0,7,,,,,,
,,,,,32549,8.0,8,,,,,,
,,,,,32563,14.0,14,,,,,,
,,,,,32567,4.0,4,,,,,,
,,,,,32571,4.0,4,,,,,,
,,,,,32574,3.0,3,,,,,,
,,,,,32580,6.0,6,,,,,,
,,,,,32588,8.0,8,,,,,,
,,,,,32591,3.0,3,,,,,,
,,,,,32595,4.0,4,,,,,,
,,,,,32611,16.0,16,,,,,,
,,,,,32635,24.0,24,,,,,,
,,,,,32639,4.0,4,,,,,,
,,,,,32650,11.0,11,,,,,,
,,,,,32659,9.0,9,,,,,,
,,,,,32664,5.0,5,,,,,,
,,,,,32668,4.0,4,,,,,,
,,,,,32676,8.0,8,,,,,,
,,,,,32682,6.0,6,,,,,,
,,,,,32687,5.0,5,,,,,,
,,,,,32695,8.0,8,,,,,,
,,,,,32707,12.0,12,,,,,,
,,,,,32722,15.0,15,,,,,,
,,,,,32731,9.0,9,,,,,,
,,,,,32741,10.0,10,,,,,,
,,,,,32752,11.0,11,,,,,,
,,,,,32756,4.0,4,,,,,,
,,,,,32763,7.0,7,,,,,,
,,,,,32767,4.0,4,,,,,,
,,,,,32774,7.0,7,,,,,,
,,,,,32777,3.0,3,,,,,,
,,,,,32785,8.0,8,,,,,,
,,,,,32789,4.0,4,,,,,,
,,,,,32796,7.0,7,,,,,,
,,,,,32800,4.0,4,,,,,,
,,,,,32805,5.0,5,,,,,,
,,,,,32809,4.0,4,,,,,,
,,,,,32815,6.0,6,,,,,,
,,,,,32818,3.0,3,,,,,,
,,,,,32830,12.0,12,,,,,,
,,,,,32843,13.0,13,,,,,,
,,,,,32848,5.0,5,,,,,,
,,,,,32853,5.0,5,,,,,,
,,,,,32860,7.0,7,,,,,,
,,,,,32876,16.0,16,,,,,,
,,,,,32889,13.0,13,,,,,,
,,,,,32893,4.0,4,,,,,,
,,,,,32902,9.0,9,,,,,,
,,,,,32910,8.0,8,,,,,,
,,,,,32915,5.0,5,,,,,,
,,,,,32919,4.0,4,,,,,,
,,,,,32922,3.0,3,,,,,,
,,,,,32933,11.0,11,,,,,,
,,,,,32936,3.0,3,,,,,,
,,,,,32943,7.0,7,,,,,,
,,,,,32946,3.0,3,,,,,,
,,,,,32949,3.0,3,,,,,,
,,,,,32957,8.0,8,,,,,,
,,,,,32963,6.0,6,,,,,,
,,,,,32970,7.0,7,,,,,,
,,,,,32973,3.0,3,,,,,,
,,,,,32977,4.0,4,,,,,,
,,,,,33000,,,2.125089406967163,5.388320446014404,5.524737358093262,0.0003,0.0003,0.1
,,,,,33007,30.0,30,,,,,,
,,,,,33010,3.0,3,,,,,,
,,,,,33019,9.0,9,,,,,,
,,,,,33023,4.0,4,,,,,,
,,,,,33026,3.0,3,,,,,,
,,,,,33030,4.0,4,,,,,,
,,,,,33035,5.0,5,,,,,,
,,,,,33042,7.0,7,,,,,,
,,,,,33048,6.0,6,,,,,,
,,,,,33052,4.0,4,,,,,,
,,,,,33061,9.0,9,,,,,,
,,,,,33066,5.0,5,,,,,,
,,,,,33071,5.0,5,,,,,,
,,,,,33078,7.0,7,,,,,,
,,,,,33082,4.0,4,,,,,,
,,,,,33088,6.0,6,,,,,,
,,,,,33093,5.0,5,,,,,,
,,,,,33098,5.0,5,,,,,,
,,,,,33107,9.0,9,,,,,,
,,,,,33113,6.0,6,,,,,,
,,,,,33119,6.0,6,,,,,,
,,,,,33126,7.0,7,,,,,,
,,,,,33135,9.0,9,,,,,,
,,,,,33139,4.0,4,,,,,,
,,,,,33143,4.0,4,,,,,,
,,,,,33148,5.0,5,,,,,,
,,,,,33154,6.0,6,,,,,,
,,,,,33161,7.0,7,,,,,,
,,,,,33172,11.0,11,,,,,,
,,,,,33178,6.0,6,,,,,,
